,u,i,ts,label,idx
4833,356,7,1621209600.0,62.52,4156
4834,287,5,1621209600.0,4.23,3213
4835,261,7,1621296000.0,140.79,2816
4836,298,1,1621296000.0,605.07,3423
4837,293,3,1621296000.0,120.91,3400
4838,43,2,1621296000.0,11.06,551
4839,9,7,1621382400.0,31.8,166
4840,272,10,1621382400.0,51.28,3001
4841,53,3,1621382400.0,250.0,694
4842,33,8,1621382400.0,20.0,406
4843,164,7,1621382400.0,17.76,1747
4844,280,5,1621382400.0,3.99,3083
4845,25,4,1621468800.0,38.7,331
4846,430,5,1621468800.0,6.35,4878
4847,9,1,1621468800.0,442.03,156
4848,33,5,1621468800.0,13.63,403
4849,161,5,1621468800.0,64.19,1680
4850,16,5,1621555200.0,5.3,228
4851,333,3,1621555200.0,174.46,3834
4852,333,5,1621555200.0,21.39,3842
4853,206,7,1621555200.0,85.46,2075
4854,419,5,1621641600.0,8.59,4731
4855,463,1,1621641600.0,1307.27,5231
4856,40,5,1621641600.0,3.17,491
4857,181,8,1621641600.0,104.02,1852
4858,187,1,1621728000.0,397.08,1898
4859,447,5,1621728000.0,21.39,5124
4860,125,5,1621728000.0,21.29,1280
4861,371,3,1621728000.0,153.56,4210
4862,424,2,1621728000.0,20.31,4814
4863,388,10,1621814400.0,100.0,4301
4864,40,5,1621814400.0,2.99,492
4865,207,1,1621814400.0,261.89,2090
4866,424,1,1621900800.0,176.65,4789
4867,70,1,1621900800.0,105.83,797
4868,105,9,1621900800.0,5.42,1073
4869,261,4,1621900800.0,87.1,2711
4870,90,7,1621900800.0,37.27,926
4871,261,7,1621900800.0,57.33,2817
4872,356,7,1621987200.0,16.96,4157
4873,130,7,1621987200.0,27.29,1327
4874,26,7,1621987200.0,18.6,364
4875,269,5,1621987200.0,4.27,2998
4876,430,5,1622073600.0,6.35,4879
4877,356,7,1622073600.0,166.42,4158
4878,429,6,1622073600.0,42.23,4857
4879,70,1,1622073600.0,610.62,798
4880,456,1,1622160000.0,191.39,5148
4881,33,8,1622160000.0,178.23,407
4882,289,7,1622160000.0,51.94,3320
4883,418,5,1622246400.0,5.29,4609
4884,253,5,1622246400.0,21.64,2564
4885,181,10,1622246400.0,1048.89,1860
4886,53,3,1622246400.0,356.49,695
4887,307,4,1622332800.0,213.74,3542
4888,152,5,1622332800.0,7.99,1576
4889,253,5,1622332800.0,5.41,2565
4890,21,3,1622332800.0,202.2,285
4891,206,3,1622332800.0,85.22,2033
4892,356,7,1622332800.0,59.36,4159
4893,401,3,1622332800.0,160.46,4451
4894,145,8,1622332800.0,20.0,1503
4895,424,1,1622419200.0,-212.76,4790
4896,33,5,1622419200.0,42.78,404
4897,170,2,1622419200.0,23.07,1786
4898,7,1,1622505600.0,1002.75,79
4899,225,3,1622505600.0,130.54,2353
4900,98,10,1622505600.0,50.0,991
4901,424,1,1622505600.0,-176.65,4791
4902,221,7,1622592000.0,102.01,2272
4903,491,1,1622592000.0,228.57,5465
4904,65,6,1622678400.0,2345.0,745
4905,239,10,1622678400.0,207.67,2456
4906,181,10,1622678400.0,2731.27,1861
4907,430,5,1622678400.0,14.3,4880
4908,184,6,1622678400.0,42.8,1871
4909,406,5,1622678400.0,4.23,4482
4910,494,5,1622764800.0,3.99,5495
4911,218,10,1622764800.0,192.59,2232
4912,75,5,1622764800.0,3.99,846
4913,181,10,1622764800.0,35.72,1862
4914,163,1,1622764800.0,503.37,1717
4915,9,1,1622851200.0,690.68,157
4916,77,7,1622851200.0,263.68,854
4917,130,7,1622851200.0,58.85,1328
4918,447,4,1622851200.0,62.21,5117
4919,480,1,1622851200.0,359.44,5388
4920,416,5,1622937600.0,3.99,4568
4921,456,1,1622937600.0,60.99,5149
4922,145,5,1623024000.0,2.95,1487
4923,187,7,1623024000.0,73.14,1916
4924,314,5,1623024000.0,69.05,3596
4925,162,7,1623024000.0,161.61,1687
4926,9,1,1623024000.0,-442.03,158
4927,212,5,1623024000.0,19.99,2184
4928,388,3,1623024000.0,75.74,4275
4929,153,8,1623024000.0,122.41,1604
4930,382,1,1623110400.0,377.89,4247
4931,130,7,1623196800.0,107.0,1329
4932,70,1,1623196800.0,82.16,799
4933,300,7,1623196800.0,172.86,3444
4934,79,3,1623196800.0,87.04,865
4935,325,9,1623283200.0,95.0,3732
4936,206,7,1623369600.0,140.32,2076
4937,474,1,1623369600.0,145.16,5356
4938,125,5,1623369600.0,8.12,1281
4939,65,6,1623456000.0,39.0,746
4940,333,5,1623456000.0,8.03,3843
4941,418,5,1623456000.0,4.23,4610
4942,494,1,1623456000.0,1311.3,5490
4943,93,5,1623456000.0,63.59,969
4944,8,3,1623456000.0,135.0,149
4945,70,5,1623542400.0,4.29,804
4946,165,6,1623542400.0,12.99,1765
4947,153,8,1623628800.0,20.0,1605
4948,314,5,1623628800.0,26.1,3597
4949,145,8,1623628800.0,127.37,1504
4950,254,7,1623628800.0,47.71,2584
4951,287,5,1623628800.0,4.23,3214
4952,419,7,1623628800.0,109.94,4749
4953,33,5,1623628800.0,1.38,405
4954,142,3,1623628800.0,133.41,1448
4955,140,10,1623628800.0,153.13,1394
4956,242,4,1623715200.0,122.96,2477
4957,93,5,1623715200.0,4.23,970
4958,329,6,1623715200.0,39.0,3769
4959,293,3,1623801600.0,120.91,3401
4960,260,8,1623801600.0,-23.55,2693
4961,426,10,1623801600.0,66.33,4844
4962,5,5,1623801600.0,10.59,55
4963,2,1,1623801600.0,530.64,7
4964,5,5,1623888000.0,5.29,56
4965,335,10,1623888000.0,363.79,3852
4966,463,7,1623888000.0,214.73,5233
4967,312,5,1623888000.0,39.99,3557
4968,22,5,1623888000.0,59.86,313
4969,280,9,1623974400.0,315.65,3088
4970,333,3,1624060800.0,174.46,3835
4971,43,7,1624060800.0,59.99,560
4972,435,5,1624060800.0,8.0,4992
4973,243,5,1624147200.0,12.99,2504
4974,420,10,1624147200.0,50.0,4764
4975,431,8,1624233600.0,159.75,4953
4976,119,10,1624233600.0,62.27,1186
4977,345,5,1624233600.0,17.31,3978
4978,22,5,1624233600.0,28.87,314
4979,239,8,1624320000.0,371.81,2448
4980,70,1,1624320000.0,3707.63,800
4981,40,5,1624320000.0,6.16,493
4982,456,4,1624406400.0,51.76,5160
4983,140,10,1624406400.0,-144.16,1395
4984,98,10,1624492800.0,100.0,992
4985,9,1,1624579200.0,-690.68,159
4986,419,4,1624579200.0,266.0,4725
4987,181,10,1624579200.0,-377.78,1863
4988,113,8,1624579200.0,20.0,1147
4989,162,7,1624579200.0,79.31,1688
4990,403,1,1624665600.0,547.35,4467
4991,239,8,1624665600.0,20.0,2449
4992,314,5,1624665600.0,63.74,3598
4993,75,5,1624665600.0,19.99,847
4994,429,6,1624665600.0,42.23,4858
4995,70,5,1624752000.0,16.11,805
4996,260,8,1624752000.0,154.26,2694
4997,343,1,1624752000.0,215.22,3921
4998,411,5,1624752000.0,63.59,4543
4999,70,1,1624838400.0,1532.23,801
5000,392,5,1624838400.0,64.19,4347
5001,75,5,1624838400.0,8.26,848
5002,401,3,1624838400.0,160.46,4452
5003,493,5,1624838400.0,7.38,5489
5004,83,4,1624838400.0,61.48,870
5005,300,7,1624838400.0,-42.94,3445
5006,206,3,1624924800.0,85.22,2034
5007,403,1,1624924800.0,-547.35,4468
5008,431,8,1625011200.0,104.7,4954
5009,225,3,1625011200.0,130.54,2354
5010,181,8,1625097600.0,118.72,1853
5011,162,7,1625184000.0,69.45,1689
5012,165,2,1625184000.0,9.12,1753
5013,153,8,1625184000.0,71.82,1606
5014,314,5,1625184000.0,14.33,3599
5015,374,5,1625184000.0,3.39,4217
5016,265,2,1625184000.0,6.0,2925
5017,21,3,1625184000.0,172.38,286
5018,206,7,1625184000.0,127.66,2077
5019,417,1,1625270400.0,3305.06,4590
5020,112,5,1625270400.0,12.49,1125
5021,489,1,1625270400.0,295.66,5441
5022,335,10,1625270400.0,-341.06,3853
5023,181,8,1625270400.0,20.0,1854
5024,190,7,1625356800.0,61.42,1927
5025,146,5,1625356800.0,16.08,1535
5026,146,5,1625529600.0,14.36,1536
5027,75,5,1625529600.0,3.99,849
5028,184,6,1625529600.0,42.8,1872
5029,67,1,1625616000.0,115.17,775
5030,5,5,1625616000.0,7.41,57
5031,388,3,1625616000.0,75.74,4276
5032,280,5,1625616000.0,24.99,3084
5033,138,1,1625616000.0,689.9,1382
5034,138,1,1625788800.0,119.42,1383
5035,430,5,1625788800.0,8.47,4881
5036,26,7,1625788800.0,31.97,365
5037,379,4,1625875200.0,126.26,4240
5038,8,3,1625961600.0,135.0,150
5039,354,7,1625961600.0,20.33,4130
5040,477,10,1625961600.0,26.84,5366
5041,345,5,1625961600.0,32.46,3979
5042,70,5,1626048000.0,4.29,806
5043,477,10,1626048000.0,42.96,5367
5044,418,5,1626048000.0,4.23,4611
5045,65,6,1626048000.0,39.0,747
5046,202,1,1626134400.0,178.69,1978
5047,242,4,1626220800.0,257.58,2478
5048,478,1,1626220800.0,149.26,5368
5049,165,6,1626220800.0,12.99,1766
5050,142,3,1626220800.0,133.41,1449
5051,287,5,1626220800.0,4.23,3215
5052,93,5,1626307200.0,4.23,971
5053,153,8,1626307200.0,61.53,1607
5054,329,6,1626307200.0,39.0,3770
5055,325,7,1626307200.0,114.75,3730
5056,419,4,1626393600.0,128.0,4726
5057,5,5,1626393600.0,63.59,58
5058,221,7,1626393600.0,110.51,2273
5059,420,10,1626393600.0,50.0,4765
5060,388,10,1626393600.0,35.0,4302
5061,406,5,1626480000.0,4.23,4483
5062,158,10,1626566400.0,29.0,1644
5063,406,5,1626566400.0,21.19,4484
5064,53,3,1626652800.0,200.0,696
5065,254,7,1626652800.0,98.98,2585
5066,244,7,1626652800.0,39.7,2527
5067,293,3,1626739200.0,120.91,3402
5068,388,10,1626739200.0,538.69,4303
5069,417,1,1626739200.0,75.0,4591
5070,3,6,1626825600.0,39.0,45
5071,333,3,1626825600.0,224.79,3836
5072,261,7,1626912000.0,127.0,2818
5073,345,5,1626912000.0,8.65,3980
5074,40,5,1626912000.0,6.16,494
5075,153,5,1626912000.0,21.11,1586
5076,41,8,1626912000.0,250.0,503
5077,390,5,1626912000.0,4.21,4328
5078,471,5,1626998400.0,4.34,5330
5079,435,5,1626998400.0,26.53,4993
5080,474,1,1626998400.0,327.0,5357
5081,314,5,1626998400.0,63.74,3600
5082,345,5,1627084800.0,4.32,3981
5083,194,1,1627084800.0,877.1800000000001,1936
5084,72,7,1627084800.0,22.05,819
5085,75,5,1627171200.0,33.02,850
5086,25,9,1627171200.0,145.0,338
5087,103,7,1627171200.0,23.6,1039
5088,181,8,1627171200.0,147.61,1855
5089,16,5,1627257600.0,57.89,229
5090,292,1,1627257600.0,335.13,3335
5091,25,9,1627344000.0,79.9,339
5092,235,10,1627344000.0,1223.48,2427
5093,198,10,1627344000.0,31.78,1960
5094,231,5,1627344000.0,14.78,2407
5095,406,5,1627344000.0,63.59,4485
5096,66,4,1627344000.0,50.0,773
5097,164,4,1627430400.0,49.0,1725
5098,206,3,1627516800.0,85.22,2035
5099,419,7,1627516800.0,86.02,4750
5100,239,8,1627516800.0,-96.58,2450
5101,297,10,1627516800.0,318.91,3415
5102,164,4,1627516800.0,39.0,1726
5103,198,10,1627516800.0,6.06,1961
5104,260,8,1627603200.0,235.41,2695
5105,406,5,1627689600.0,4.23,4486
5106,400,5,1627689600.0,8.47,4394
5107,401,3,1627776000.0,160.46,4453
5108,31,5,1627776000.0,15.17,389
5109,21,3,1627776000.0,188.78,287
5110,345,5,1627862400.0,1.07,3982
5111,225,3,1627862400.0,130.54,2355
5112,239,8,1627862400.0,136.0,2451
5113,153,8,1627862400.0,63.06,1608
5114,146,5,1627862400.0,5.35,1537
5115,184,6,1627948800.0,42.8,1873
5116,494,5,1627948800.0,3.99,5496
5117,406,5,1628035200.0,4.23,4487
5118,484,10,1628035200.0,167.35,5424
5119,261,7,1628035200.0,31.9,2819
5120,146,5,1628121600.0,7.76,1538
5121,416,5,1628208000.0,3.99,4569
5122,206,7,1628208000.0,89.68,2078
5123,119,10,1628294400.0,443.79,1187
5124,30,1,1628294400.0,1150.62,373
5125,300,7,1628294400.0,117.81,3446
5126,345,5,1628294400.0,21.64,3983
5127,263,7,1628380800.0,62.54,2850
5128,419,4,1628380800.0,139.9,4727
5129,124,7,1628380800.0,55.12,1265
5130,300,7,1628467200.0,58.35,3447
5131,388,3,1628467200.0,75.74,4277
5132,26,7,1628467200.0,12.8,366
5133,479,7,1628553600.0,49.97,5379
5134,181,8,1628553600.0,69.12,1856
5135,335,10,1628640000.0,81.31,3854
5136,70,5,1628640000.0,4.29,807
5137,158,10,1628640000.0,148.87,1645
5138,297,10,1628640000.0,218.86,3416
5139,418,5,1628640000.0,4.23,4612
5140,164,7,1628726400.0,27.56,1748
5141,124,7,1628726400.0,49.82,1266
5142,8,3,1628726400.0,133.0,151
5143,287,5,1628812800.0,4.23,3216
5144,67,1,1628812800.0,115.16,776
5145,142,3,1628812800.0,133.41,1450
5146,165,6,1628899200.0,12.99,1767
5147,65,6,1628899200.0,39.0,748
5148,329,6,1628899200.0,39.0,3771
5149,464,4,1628899200.0,43.04,5268
5150,5,5,1628985600.0,21.19,59
5151,249,8,1628985600.0,66.78,2541
5152,153,8,1628985600.0,72.46000000000001,1609
5153,293,3,1629072000.0,120.91,3403
5154,93,5,1629072000.0,4.23,972
5155,251,5,1629072000.0,21.19,2558
5156,314,5,1629158400.0,8.49,3601
5157,420,10,1629331200.0,29.0,4766
5158,336,2,1629331200.0,21.54,3858
5159,98,10,1629331200.0,29.0,993
5160,53,3,1629331200.0,200.0,697
5161,419,5,1629417600.0,8.59,4732
5162,40,5,1629504000.0,2.99,495
5163,3,6,1629504000.0,39.0,46
5164,40,5,1629590400.0,3.17,496
5165,67,1,1629590400.0,28.09,777
5166,119,10,1629590400.0,207.43,1188
5167,314,5,1629590400.0,5.3,3602
5168,333,3,1629590400.0,185.92,3837
5169,390,5,1629590400.0,4.21,4329
5170,471,5,1629590400.0,4.34,5331
5171,75,5,1629590400.0,59.99,851
5172,494,5,1629676800.0,1.99,5497
5173,260,8,1629676800.0,62.29,2696
5174,479,7,1629676800.0,52.14,5380
5175,34,9,1629676800.0,95.0,445
5176,162,6,1629676800.0,42.12,1681
5177,489,1,1629763200.0,-295.66,5442
5178,418,5,1629849600.0,2.11,4613
5179,261,7,1629849600.0,109.4,2820
5180,285,5,1629936000.0,63.96,3170
5181,314,5,1629936000.0,3.18,3603
5182,9,7,1629936000.0,103.87,167
5183,462,5,1629936000.0,50.0,5230
5184,231,5,1630022400.0,68.84,2408
5185,30,1,1630022400.0,-1150.62,374
5186,152,5,1630108800.0,7.99,1577
5187,9,1,1630108800.0,888.87,160
5188,145,8,1630108800.0,10.0,1505
5189,479,7,1630108800.0,-30.42,5381
5190,206,3,1630195200.0,85.22,2036
5191,124,7,1630195200.0,-34.98,1267
5192,157,1,1630195200.0,233.94,1641
5193,153,8,1630281600.0,43.39,1610
5194,479,7,1630281600.0,16.26,5382
5195,401,3,1630281600.0,160.46,4454
5196,157,1,1630454400.0,239.65,1642
5197,166,1,1630454400.0,51.13,1775
5198,25,9,1630454400.0,94.0,340
5199,435,10,1630454400.0,241.23,4997
5200,124,7,1630454400.0,-34.98,1268
5201,406,5,1630454400.0,4.23,4488
5202,221,7,1630540800.0,180.63,2274
5203,225,3,1630540800.0,130.54,2356
5204,16,5,1630540800.0,1.62,230
5205,440,7,1630540800.0,6.71,5057
5206,260,8,1630540800.0,254.13,2697
5207,494,5,1630540800.0,3.99,5498
5208,473,7,1630540800.0,25.57,5352
5209,164,7,1630627200.0,73.14,1749
5210,419,2,1630627200.0,28.19,4700
5211,406,5,1630627200.0,4.23,4489
5212,184,6,1630627200.0,42.8,1874
5213,295,5,1630800000.0,100.0,3411
5214,253,5,1630800000.0,3.24,2566
5215,389,7,1630800000.0,19.13,4308
5216,260,8,1630800000.0,89.83,2698
5217,166,1,1630800000.0,97.74,1776
5218,388,3,1630886400.0,44.24,4278
5219,307,1,1630886400.0,50.0,3530
5220,194,1,1630886400.0,412.82,1937
5221,21,3,1630886400.0,189.47,288
5222,410,5,1630886400.0,10.66,4524
5223,261,7,1630886400.0,31.83,2821
5224,166,1,1630886400.0,31.72,1777
5225,323,7,1630972800.0,57.78,3676
5226,416,5,1630972800.0,3.99,4570
5227,411,5,1630972800.0,21.19,4544
5228,125,5,1630972800.0,21.29,1282
5229,166,1,1631059200.0,150.72,1778
5230,194,1,1631059200.0,464.35,1938
5231,382,1,1631059200.0,-377.89,4248
5232,145,8,1631059200.0,168.25,1506
5233,16,5,1631145600.0,20.95,231
5234,418,5,1631232000.0,4.23,4614
5235,43,2,1631232000.0,6.48,552
5236,463,7,1631232000.0,97.85,5234
5237,130,4,1631232000.0,58.0,1316
5238,70,5,1631232000.0,4.29,808
5239,181,8,1631318400.0,20.0,1857
5240,261,7,1631404800.0,30.81,2822
5241,142,3,1631404800.0,133.41,1451
5242,70,1,1631404800.0,202.46,802
5243,65,6,1631404800.0,39.0,749
5244,153,8,1631404800.0,20.0,1611
5245,260,8,1631404800.0,160.25,2699
5246,287,5,1631491200.0,4.23,3217
5247,314,5,1631491200.0,42.43,3604
5248,93,5,1631491200.0,4.23,973
5249,448,7,1631577600.0,282.96,5132
5250,293,3,1631577600.0,120.91,3404
5251,449,5,1631577600.0,0.69,5133
5252,406,5,1631577600.0,10.59,4490
5253,165,6,1631577600.0,12.99,1768
5254,386,7,1631664000.0,28.35,4255
5255,480,1,1631664000.0,699.15,5389
5256,329,6,1631664000.0,39.0,3772
5257,166,1,1631836800.0,130.99,1779
5258,187,4,1631923200.0,40.28,1908
5259,5,7,1631923200.0,11.09,62
5260,53,3,1631923200.0,250.0,698
5261,265,2,1632009600.0,3.01,2926
5262,121,5,1632009600.0,63.8,1204
5263,410,5,1632096000.0,64.04,4525
5264,112,5,1632096000.0,5.99,1126
5265,98,10,1632096000.0,197.74,994
5266,43,2,1632096000.0,5.0,553
5267,196,8,1632182400.0,10.0,1953
5268,471,5,1632182400.0,4.34,5332
5269,333,3,1632182400.0,169.04,3838
5270,3,6,1632182400.0,39.0,47
5271,162,7,1632182400.0,86.34,1690
5272,125,5,1632182400.0,8.51,1283
5273,16,5,1632268800.0,2.03,232
5274,40,5,1632268800.0,6.16,497
5275,205,10,1632268800.0,119.86,2000
5276,43,2,1632355200.0,17.69,554
5277,67,1,1632355200.0,112.35,778
5278,260,8,1632355200.0,121.24,2700
5279,113,8,1632355200.0,20.0,1148
5280,260,8,1632528000.0,49.0,2701
5281,130,5,1632528000.0,56.97,1320
5282,401,3,1632614400.0,160.46,4455
5283,281,5,1632614400.0,34.99,3097
5284,389,7,1632614400.0,70.82,4309
5285,431,8,1632614400.0,237.15,4955
5286,297,10,1632700800.0,138.61,3417
5287,102,5,1632700800.0,21.19,1021
5288,26,1,1632700800.0,193.57,341
5289,125,5,1632787200.0,8.51,1284
5290,406,5,1632787200.0,15.89,4491
5291,206,3,1632873600.0,85.22,2037
5292,314,5,1632960000.0,12.72,3605
5293,26,1,1633046400.0,193.56,342
5294,158,10,1633046400.0,148.87,1646
5295,43,2,1633046400.0,7.0,555
5296,225,3,1633046400.0,130.54,2357
5297,406,5,1633046400.0,4.23,4492
5298,184,6,1633132800.0,42.8,1875
5299,21,3,1633132800.0,167.79,289
5300,406,5,1633219200.0,4.23,4493
5301,483,10,1633219200.0,374.62,5423
5302,222,5,1633305600.0,21.19,2285
5303,357,6,1633305600.0,41.53,4175
5304,128,1,1633392000.0,96.49,1293
5305,416,5,1633392000.0,3.99,4571
5306,162,7,1633478400.0,84.41,1691
5307,480,1,1633478400.0,699.14,5390
5308,43,2,1633478400.0,9.96,556
5309,431,8,1633564800.0,-73.1,4956
5310,388,3,1633564800.0,75.74,4279
5311,431,8,1633651200.0,50.949999999999996,4957
5312,206,7,1633651200.0,124.49,2079
5313,420,10,1633651200.0,29.0,4767
5314,181,8,1633651200.0,27.7,1858
5315,5,5,1633737600.0,3.97,60
5316,153,8,1633824000.0,20.0,1612
5317,164,7,1633824000.0,20.14,1750
5318,70,5,1633910400.0,4.29,809
5319,22,5,1633910400.0,2.26,315
5320,164,7,1633910400.0,19.08,1751
5321,22,5,1633996800.0,31.86,316
5322,287,5,1633996800.0,4.23,3218
5323,418,5,1633996800.0,4.23,4615
5324,165,6,1634083200.0,12.99,1769
5325,93,5,1634083200.0,4.23,974
5326,419,2,1634083200.0,9.53,4701
5327,417,1,1634083200.0,-3305.06,4592
5328,314,5,1634083200.0,42.49,3606
5329,65,6,1634169600.0,39.0,750
5330,142,3,1634169600.0,133.41,1452
5331,356,7,1634256000.0,96.1,4160
5332,196,8,1634256000.0,175.4,1954
5333,293,3,1634256000.0,120.91,3405
5334,43,2,1634342400.0,5.95,557
5335,35,7,1634342400.0,20.26,446
5336,470,5,1634342400.0,59.99,5328
5337,306,7,1634342400.0,149.46,3521
5338,144,7,1634342400.0,131.02,1470
5339,53,3,1634342400.0,236.86,699
5340,329,6,1634428800.0,39.0,3773
5341,448,1,1634515200.0,729.39,5127
5342,237,7,1634515200.0,100.28,2433
5343,287,5,1634601600.0,63.59,3219
5344,265,2,1634601600.0,3.0,2927
5345,260,8,1634688000.0,142.6,2702
5346,469,5,1634688000.0,20.0,5303
5347,244,1,1634688000.0,129.8,2515
5348,263,7,1634774400.0,44.52,2851
5349,3,6,1634774400.0,39.0,48
5350,333,3,1634774400.0,163.05,3839
5351,471,5,1634774400.0,4.34,5333
5352,251,5,1634860800.0,15.89,2559
5353,40,5,1634860800.0,6.16,498
5354,7,1,1634860800.0,277.47,80
5355,420,10,1634947200.0,29.0,4768
5356,406,5,1635033600.0,4.23,4494
5357,5,7,1635033600.0,57.78,63
5358,111,7,1635033600.0,59.36,1121
5359,163,1,1635120000.0,503.37,1718
5360,9,7,1635120000.0,61.48,168
5361,153,8,1635206400.0,173.46,1613
5362,265,2,1635292800.0,8.35,2928
5363,206,3,1635465600.0,85.22,2038
5364,401,3,1635552000.0,159.0,4456
5365,415,7,1635552000.0,71.44,4562
5366,158,10,1635552000.0,148.87,1647
5367,307,4,1635552000.0,513.59,3543
5368,287,5,1635552000.0,63.59,3220
5369,260,8,1635638400.0,315.61,2703
5370,5,7,1635638400.0,52.43,64
5371,492,4,1635724800.0,24.5,5478
5372,333,5,1635724800.0,4.27,3844
5373,260,8,1635724800.0,47.63,2704
5374,21,3,1635724800.0,167.79,290
5375,141,7,1635724800.0,49.34,1407
5376,479,7,1635811200.0,32.59,5383
5377,451,10,1635897600.0,45.0,5136
5378,103,7,1635897600.0,13.94,1040
5379,184,6,1635897600.0,42.8,1876
5380,336,7,1635984000.0,32.46,3860
5381,357,6,1635984000.0,41.53,4176
5382,431,6,1635984000.0,1634.0,4928
5383,416,5,1635984000.0,3.99,4572
5384,216,1,1636070400.0,377.87,2215
5385,130,7,1636070400.0,174.41,1330
5386,43,2,1636070400.0,6.48,558
5387,249,8,1636156800.0,20.0,2542
5388,132,5,1636156800.0,24.99,1337
5389,388,3,1636243200.0,75.74,4280
5390,232,5,1636243200.0,2.1,2409
5391,130,5,1636243200.0,31.79,1321
5392,22,5,1636243200.0,26.55,317
5393,181,8,1636243200.0,20.0,1859
5394,16,5,1636243200.0,26.49,233
5395,417,1,1636329600.0,3138.61,4593
5396,58,1,1636329600.0,435.9,719
5397,206,7,1636329600.0,120.27,2080
5398,329,5,1636329600.0,4.31,3765
5399,153,8,1636329600.0,20.0,1614
5400,146,5,1636329600.0,26.8,1539
5401,406,5,1636329600.0,35.76,4495
5402,418,5,1636416000.0,4.23,4616
5403,70,5,1636416000.0,4.29,810
5404,280,5,1636502400.0,75.82,3085
5405,244,1,1636502400.0,-129.8,2516
5406,426,10,1636588800.0,54.88,4845
5407,431,6,1636588800.0,41.92,4929
5408,418,5,1636675200.0,22.54,4617
5409,130,7,1636675200.0,16.05,1331
5410,65,6,1636675200.0,39.0,751
5411,206,7,1636675200.0,119.0,2081
5412,312,7,1636675200.0,39.11,3558
5413,93,5,1636675200.0,4.23,975
5414,345,5,1636761600.0,1.59,3984
5415,329,6,1636761600.0,39.0,3774
5416,345,5,1636848000.0,64.94,3985
5417,206,7,1636848000.0,-29.54,2082
5418,336,2,1636848000.0,10.5,3859
5419,416,5,1636848000.0,6.99,4573
5420,390,5,1636934400.0,89.66,4330
5421,488,1,1636934400.0,457.93,5440
5422,164,7,1636934400.0,56.29,1752
5423,165,6,1636934400.0,12.99,1770
5424,142,3,1636934400.0,133.41,1453
5425,416,5,1636934400.0,78.99,4574
5426,260,8,1636934400.0,244.71,2705
5427,108,5,1637020800.0,5.15,1083
5428,293,3,1637020800.0,120.91,3406
5429,419,7,1637020800.0,104.3,4751
5430,419,7,1637107200.0,139.83,4752
5431,399,5,1637107200.0,12.68,4389
5432,261,7,1637107200.0,50.6,2823
5433,355,7,1637193600.0,297.13,4141
5434,314,5,1637193600.0,19.76,3607
5435,133,5,1637193600.0,33.91,1350
5436,419,5,1637193600.0,8.59,4733
5437,53,3,1637280000.0,439.76,700
5438,265,2,1637280000.0,6.0,2929
5439,351,8,1637280000.0,20.0,4120
5440,110,9,1637280000.0,178.2,1111
5441,420,10,1637366400.0,29.0,4769
5442,26,7,1637366400.0,16.31,367
5443,419,4,1637366400.0,214.2,4728
5444,133,5,1637366400.0,26.49,1351
5445,103,7,1637366400.0,57.92,1041
5446,471,5,1637366400.0,4.34,5334
5447,174,7,1637452800.0,21.65,1791
5448,3,6,1637452800.0,39.0,49
5449,265,2,1637452800.0,11.12,2930
5450,261,7,1637452800.0,30.799999999999997,2824
5451,249,8,1637539200.0,25.44,2543
5452,117,7,1637539200.0,69.55,1181
5453,285,5,1637539200.0,57.57,3171
5454,289,7,1637625600.0,45.28,3321
5455,218,10,1637625600.0,120.9,2233
5456,143,10,1637625600.0,252.71,1456
5457,416,5,1637625600.0,14.99,4575
5458,26,7,1637625600.0,72.51,368
5459,406,5,1637625600.0,50.07000000000001,4496
